bath,balcony,price,total_sqft_int,bhk,price_per_sqft,area_type,Availability,location
3,1,93.25,1411,3,6608.788094,Super built-up  Area,Ready To Move,Thanisandra
3,1,112,1732,3,6466.512702,Super built-up  Area,Ready To Move,Thanisandra
1,1,61,933,1,6538.049303,Super built-up  Area,Ready To Move,Thanisandra
3,2,107,1702,3,6286.721504,Super built-up  Area,Ready To Move,Thanisandra
1,0,34.355,747,1,4599.062918,Super built-up  Area,Ready To Move,Thanisandra
4,1,125,2030,3,6157.635468,Super built-up  Area,Ready To Move,Thanisandra
4,2,129,1948,4,6622.176591,Built-up  Area,Ready To Move,Thanisandra
3,1,90,1573,3,5721.551176,Built-up  Area,Ready To Move,Thanisandra
2,2,70,1056,2,6628.787879,Super built-up  Area,Ready To Move,Thanisandra
3,2,96,1595,3,6018.808777,Super built-up  Area,Ready To Move,Thanisandra
2,1,83.05,1245,2,6670.682731,Super built-up  Area,Ready To Move,Thanisandra
2,1,80,1261,3,6344.171293,Super built-up  Area,Ready To Move,Thanisandra
4,2,117,1884,3,6210.191083,Super built-up  Area,Ready To Move,Thanisandra
2,1,54,965,2,5595.854922,Super built-up  Area,Ready To Move,Thanisandra
4,2,122,1930,3,6321.243523,Super built-up  Area,Ready To Move,Thanisandra
1,0,38.46,777,1,4949.80695,Super built-up  Area,Ready To Move,Thanisandra
4,2,120,1930,3,6217.61658,Super built-up  Area,Ready To Move,Thanisandra
1,2,50.4,760,1,6631.578947,Super built-up  Area,Ready To Move,Thanisandra
1,0,32.82,663,1,4950.226244,Super built-up  Area,Ready To Move,Thanisandra
3,2,115,1801,3,6385.341477,Super built-up  Area,Ready To Move,Thanisandra
4,1,220,3671,4,5992.917461,Built-up  Area,Ready To Move,Thanisandra
2,2,90,1305,2,6896.551724,Super built-up  Area,Ready To Move,Thanisandra
4,2,125,1965,3,6361.323155,Super built-up  Area,Ready To Move,Thanisandra
3,2,100,1573,3,6357.279085,Super built-up  Area,Ready To Move,Thanisandra
4,2,130,1917,4,6781.429317,Built-up  Area,Ready To Move,Thanisandra
3,2,151,2357,3,6406.448876,Built-up  Area,Ready To Move,Whitefield
4,3,183,2872,4,6371.866295,Built-up  Area,Ready To Move,Whitefield
3,1,455,3144,3,14472.01018,Super built-up  Area,Ready To Move,Whitefield
4,2,590,4110,4,14355.23114,Super built-up  Area,Ready To Move,Whitefield
4,2,602,4209,4,14302.68472,Super built-up  Area,Ready To Move,Whitefield
2,2,103,1297,2,7941.403238,Super built-up  Area,Ready To Move,Thigalarapalya
2,2,95,1418,2,6699.576869,Super built-up  Area,Ready To Move,Thigalarapalya
2,2,103,1418,2,7263.751763,Super built-up  Area,Ready To Move,Thigalarapalya
2,2,101,1418,2,7122.708039,Super built-up  Area,Ready To Move,Thigalarapalya
2,2,104,1418,2,7334.273625,Super built-up  Area,Ready To Move,Thigalarapalya
5,2,225,3122,4,7206.918642,Super built-up  Area,Ready To Move,Thigalarapalya
2,2,103,1418,2,7263.751763,Super built-up  Area,Ready To Move,Thigalarapalya
4,2,159,2072,3,7673.745174,Super built-up  Area,Ready To Move,Thigalarapalya
2,2,106,1418,2,7475.317348,Super built-up  Area,Ready To Move,Thigalarapalya
2,2,104,1418,2,7334.273625,Super built-up  Area,Ready To Move,Thigalarapalya
2,2,105,1418,2,7404.795487,Super built-up  Area,Ready To Move,Thigalarapalya
2,2,104,1418,2,7334.273625,Super built-up  Area,Ready To Move,Thigalarapalya
2,2,106,1418,2,7475.317348,Super built-up  Area,Ready To Move,Thigalarapalya
4,2,155,2072,3,7480.694981,Super built-up  Area,Ready To Move,Thigalarapalya
4,2,135,1830,3,7377.04918,Super built-up  Area,Ready To Move,Thigalarapalya
2,2,105,1418,2,7404.795487,Super built-up  Area,Ready To Move,Thigalarapalya
4,2,160,2072,3,7722.007722,Super built-up  Area,Ready To Move,Thigalarapalya
4,2,160,2072,3,7722.007722,Super built-up  Area,Ready To Move,Thigalarapalya
4,2,155,2072,3,7480.694981,Super built-up  Area,Ready To Move,Thigalarapalya
4,2,153,2072,3,7384.169884,Super built-up  Area,Ready To Move,Thigalarapalya
4,2,157,2072,3,7577.220077,Super built-up  Area,Ready To Move,Thigalarapalya
2,2,105,1418,2,7404.795487,Super built-up  Area,Ready To Move,Thigalarapalya
5,2,249,3362,4,7406.30577,Built-up  Area,Ready To Move,Thigalarapalya
4,1.584375738,325,4190,4,7756.563246,Super built-up  Area,Ready To Move,Thigalarapalya
2,2,105,1400,2,7500,Super built-up  Area,Ready To Move,Thigalarapalya
2,2,98,1297,2,7555.898227,Super built-up  Area,Ready To Move,Thigalarapalya
1,0,30,650,1,4615.384615,Super built-up  Area,Ready To Move,Whitefield
2,3,42.33,1378,3,3071.843251,Super built-up  Area,Ready To Move,Whitefield
2,1,39.5,1100,2,3590.909091,Super built-up  Area,Ready To Move,Whitefield
2,2,36.69,1161,2,3160.206718,Super built-up  Area,Ready To Move,Whitefield
2,3,36.69,1161,2,3160.206718,Super built-up  Area,Ready To Move,Whitefield
2,2,70,1100,2,6363.636364,Super built-up  Area,Ready To Move,Whitefield
3,2,56,1602,3,3495.630462,Super built-up  Area,Ready To Move,Whitefield
2,1.584375738,59,1250,2,4720,Super built-up  Area,Ready To Move,Whitefield
4,3,239,3800,4,6289.473684,Built-up  Area,Ready To Move,Whitefield
2,2,78,1200,2,6500,Super built-up  Area,Ready To Move,Whitefield
2,2,75,1128,2,6648.93617,Super built-up  Area,Ready To Move,Whitefield
2,2,65,1185,2,5485.232068,Built-up  Area,Ready To Move,Whitefield
2,1,55,975,2,5641.025641,Built-up  Area,Ready To Move,Whitefield
2,1,75,1330,2,5639.097744,Super built-up  Area,Ready To Move,Whitefield
2,1,70,1085,2,6451.612903,Super built-up  Area,Ready To Move,Whitefield
2,1,80,1216,2,6578.947368,Built-up  Area,Ready To Move,Whitefield
2,2,79,1200,2,6583.333333,Super built-up  Area,Ready To Move,Whitefield
2,2,80,1200,2,6666.666667,Super built-up  Area,Ready To Move,Whitefield
2,2,79.55,1200,2,6629.166667,Super built-up  Area,Ready To Move,Whitefield
3,3,175,2625,3,6666.666667,Built-up  Area,Ready To Move,Whitefield
2,1,50,975,2,5128.205128,Super built-up  Area,Ready To Move,Whitefield
3,2,101,1584,3,6376.262626,Super built-up  Area,Ready To Move,Whitefield
1,1,100,800,1,12500,Plot  Area,Ready To Move,Whitefield
4,2,145,2000,5,7250,Super built-up  Area,Ready To Move,Whitefield
2,2,95.25,1270,3,7500,Super built-up  Area,Ready To Move,Whitefield
2,1,68,1040,2,6538.461538,Super built-up  Area,Ready To Move,Whitefield
3,2,117,1998,3,5855.855856,Super built-up  Area,Ready To Move,Whitefield
2,1,87,1500,3,5800,Plot  Area,Ready To Move,Whitefield
7,2,400,7500,7,5333.333333,Built-up  Area,Ready To Move,Whitefield
2,2,65,1357,3,4789.977892,Super built-up  Area,Ready To Move,Whitefield
3,1,87,1500,3,5800,Plot  Area,Ready To Move,Whitefield
3,1,65,1370.07,3,4744.283139,Built-up  Area,Ready To Move,Whitefield
2,2,59.8,1165,2,5133.04721,Built-up  Area,Ready To Move,Whitefield
2,2,55,1050,2,5238.095238,Super built-up  Area,Ready To Move,Whitefield
2,2,55,1100,2,5000,Super built-up  Area,Ready To Move,Whitefield
2,1,56.7,1255,2,4517.928287,Super built-up  Area,Ready To Move,Whitefield
2,1,55,1260,2,4365.079365,Super built-up  Area,Ready To Move,Whitefield
3,3,95,1500,3,6333.333333,Super built-up  Area,Ready To Move,Tumkur Road
3,2,112,1779,3,6295.671726,Super built-up  Area,Ready To Move,Tumkur Road
3,1,100,1586,3,6305.17024,Super built-up  Area,Ready To Move,Tumkur Road
2,1,72,1098,2,6557.377049,Super built-up  Area,Ready To Move,Tumkur Road
3,1,90,1354,3,6646.971935,Super built-up  Area,Ready To Move,Tumkur Road
2,1,84,1240,3,6774.193548,Super built-up  Area,Ready To Move,Tumkur Road
2,1,82,1239,2,6618.240517,Super built-up  Area,Ready To Move,Tumkur Road
2,1,82,1246,2,6581.05939,Super built-up  Area,Ready To Move,Tumkur Road
3,3,100,1500,3,6666.666667,Super built-up  Area,Ready To Move,Tumkur Road
3,1,94,1416,3,6638.418079,Super built-up  Area,Ready To Move,Tumkur Road
2,1,60,1027,2,5842.259007,Super built-up  Area,Ready To Move,Tumkur Road
2,1,68.62,1027,2,6681.596884,Super built-up  Area,Ready To Move,Tumkur Road
2,1,95,1459,3,6511.309116,Super built-up  Area,Ready To Move,Tumkur Road
2,1,60,992,2,6048.387097,Super built-up  Area,Ready To Move,Tumkur Road
2,2,52.5,1066,2,4924.953096,Super built-up  Area,Ready To Move,Tumkur Road
2,1,79,1240,3,6370.967742,Super built-up  Area,Ready To Move,Tumkur Road
2,1,95,1441,3,6592.643997,Super built-up  Area,Ready To Move,Tumkur Road
2,1,83,1240,3,6693.548387,Super built-up  Area,Ready To Move,Tumkur Road
2,1,67,1027,2,6523.855891,Super built-up  Area,Ready To Move,Tumkur Road
3,1,85.86,1354,3,6341.211226,Super built-up  Area,Ready To Move,Tumkur Road
2,2,54.21,1936,3,2800.103306,Super built-up  Area,Ready To Move,Whitefield
2,1,35.56,1270,3,2800,Super built-up  Area,Ready To Move,Whitefield
1,1,75,1000,2,7500,Plot  Area,Ready To Move,Whitefield
3,2,68.29,1630,3,4189.570552,Super built-up  Area,Ready To Move,Whitefield
2,2,60.33,1440,3,4189.583333,Super built-up  Area,Ready To Move,Whitefield
2,2,63.93,1440,3,4439.583333,Super built-up  Area,Ready To Move,Whitefield
5,2,75,2400,6,3125,Super built-up  Area,Ready To Move,Whitefield
3,2,215,2135,3,10070.25761,Super built-up  Area,Ready To Move,Whitefield
2,1.584375738,120,1275,2,9411.764706,Built-up  Area,Ready To Move,Whitefield
2,0,60,1200,2,5000,Super built-up  Area,Ready To Move,Whitefield
2,2,100,1180,2,8474.576271,Built-up  Area,Ready To Move,Whitefield
3,0,90,1340,3,6716.41791,Built-up  Area,Ready To Move,Whitefield
2,2,125,1500,3,8333.333333,Super built-up  Area,Ready To Move,Whitefield
3,3,185,2000,3,9250,Super built-up  Area,Ready To Move,Whitefield
2,3,120,1255,2,9561.752988,Super built-up  Area,Ready To Move,Whitefield
4,2,185,1685,3,10979.22849,Super built-up  Area,Ready To Move,Whitefield
3,2,170,2135,3,7962.529274,Super built-up  Area,Ready To Move,Whitefield
2,1,130,1160,2,11206.89655,Plot  Area,Ready To Move,Whitefield
2,1,67,1300,3,5153.846154,Built-up  Area,Ready To Move,Whitefield
1,1,70,1050,1,6666.666667,Built-up  Area,Ready To Move,Whitefield
2,3,62,1440,3,4305.555556,Built-up  Area,Ready To Move,Uttarahalli
2,2,45,1143,2,3937.007874,Built-up  Area,Ready To Move,Uttarahalli
2,2,45,1020,2,4411.764706,Built-up  Area,Ready To Move,Uttarahalli
2,2,63,1286,2,4898.911353,Super built-up  Area,Ready To Move,Uttarahalli
2,0,45,1101,2,4087.19346,Super built-up  Area,Ready To Move,Uttarahalli
2,2,47,1175,2,4000,Super built-up  Area,Ready To Move,Uttarahalli
2,2,62.55,1390,3,4500,Super built-up  Area,Ready To Move,Uttarahalli
2,1,56,1330,3,4210.526316,Super built-up  Area,Ready To Move,Uttarahalli
2,3,45,1008,2,4464.285714,Super built-up  Area,Ready To Move,Uttarahalli
2,2,60.47,1390,3,4350.359712,Super built-up  Area,Ready To Move,Uttarahalli
3,3,66.68,1617,3,4123.685838,Super built-up  Area,Ready To Move,Uttarahalli
2,1,49,1150,2,4260.869565,Built-up  Area,Ready To Move,Uttarahalli
2,1,56,1330,3,4210.526316,Super built-up  Area,Ready To Move,Uttarahalli
2,2,44,1200,2,3666.666667,Super built-up  Area,Ready To Move,Uttarahalli
2,1,30,882,2,3401.360544,Built-up  Area,Ready To Move,Uttarahalli
2,1,39.71,993,2,3998.992951,Super built-up  Area,Ready To Move,Uttarahalli
2,1,45,1045,2,4306.220096,Super built-up  Area,Ready To Move,Uttarahalli
2,2,37.93,850,2,4462.352941,Built-up  Area,Ready To Move,Uttarahalli
2,1,57,1345,3,4237.918216,Super built-up  Area,Ready To Move,Uttarahalli
2,1,43.55,1089,2,3999.081726,Super built-up  Area,Ready To Move,Uttarahalli
2,2,48,1279,2,3752.931978,Super built-up  Area,Ready To Move,Uttarahalli
2,2,64,1425,3,4491.22807,Super built-up  Area,Ready To Move,Uttarahalli
2,2,40.42,1155,2,3499.5671,Super built-up  Area,Ready To Move,Uttarahalli
2,1,42,1050,2,4000,Super built-up  Area,Ready To Move,Uttarahalli
2,1,55,1300,3,4230.769231,Super built-up  Area,Ready To Move,Uttarahalli
2,1,55,1250,3,4400,Built-up  Area,Ready To Move,Uttarahalli
3,1,50,1200,3,4166.666667,Built-up  Area,Ready To Move,Uttarahalli
2,2,43,1085,2,3963.133641,Built-up  Area,Ready To Move,Uttarahalli
2,1,47,1175,2,4000,Super built-up  Area,Ready To Move,Uttarahalli
2,1,47,1175,2,4000,Super built-up  Area,Ready To Move,Uttarahalli
2,2,52.85,1215,3,4349.794239,Super built-up  Area,Ready To Move,Uttarahalli
2,1,53,1325,2,4000,Super built-up  Area,Ready To Move,Uttarahalli
2,2,60,1300,3,4615.384615,Super built-up  Area,Ready To Move,Uttarahalli
2,2,35,850,2,4117.647059,Built-up  Area,Ready To Move,Uttarahalli
2,3,61.2,1360,3,4500,Super built-up  Area,Ready To Move,Uttarahalli
2,1,45.36,1134,2,4000,Super built-up  Area,Ready To Move,Uttarahalli
2,3,55.44,1320,3,4200,Super built-up  Area,Ready To Move,Uttarahalli
2,2,61.16,1390,3,4400,Super built-up  Area,Ready To Move,Uttarahalli
2,2,45,1090,2,4128.440367,Built-up  Area,Ready To Move,Uttarahalli
2,1,42,1050,2,4000,Super built-up  Area,Ready To Move,Uttarahalli
2,1,48,1123,2,4274.265361,Super built-up  Area,Ready To Move,Uttarahalli
2,1,56,1329,3,4213.694507,Super built-up  Area,Ready To Move,Uttarahalli
2,0,35,938,2,3731.343284,Super built-up  Area,Ready To Move,Uttarahalli
1,2,45,1100,2,4090.909091,Super built-up  Area,Ready To Move,Uttarahalli
2,1,47,1125,2,4177.777778,Super built-up  Area,Ready To Move,Uttarahalli
2,3,62.55,1390,3,4500,Super built-up  Area,Ready To Move,Uttarahalli
2,1,41.3,1180,2,3500,Super built-up  Area,Ready To Move,Uttarahalli
2,2,45,1160,2,3879.310345,Built-up  Area,Ready To Move,Uttarahalli
2,2,60,1280,3,4687.5,Super built-up  Area,Ready To Move,Uttarahalli
2,1,53.55,1190,2,4500,Super built-up  Area,Ready To Move,Uttarahalli
2,1,57,1330,3,4285.714286,Super built-up  Area,Ready To Move,Uttarahalli
3,3,74,1560,3,4743.589744,Super built-up  Area,Ready To Move,Uttarahalli
2,1,48,1125,2,4266.666667,Super built-up  Area,Ready To Move,Uttarahalli
2,2,55.44,1320,3,4200,Super built-up  Area,Ready To Move,Uttarahalli
2,2,40.6,1160,2,3500,Super built-up  Area,Ready To Move,Uttarahalli
2,1,42.59,1065,2,3999.061033,Super built-up  Area,Ready To Move,Uttarahalli
2,1,46.76,1075,2,4349.767442,Super built-up  Area,Ready To Move,Uttarahalli
2,1,40.6,1155,2,3515.151515,Super built-up  Area,Ready To Move,Uttarahalli
2,2,52.85,1215,3,4349.794239,Super built-up  Area,Ready To Move,Uttarahalli
2,1,41.3,1180,2,3500,Super built-up  Area,Ready To Move,Uttarahalli
2,1,40.08,1002,2,4000,Super built-up  Area,Ready To Move,Uttarahalli
2,1,40.08,1002,2,4000,Built-up  Area,Ready To Move,Uttarahalli
2,1,40,1075,2,3720.930233,Super built-up  Area,Ready To Move,Uttarahalli
2,2,40.43,1155,2,3500.4329,Super built-up  Area,Ready To Move,Uttarahalli
2,1,35.88,1025,2,3500.487805,Super built-up  Area,Ready To Move,Uttarahalli
2,1,47.65,1125,2,4235.555556,Super built-up  Area,Ready To Move,Uttarahalli
2,2,55,1300,2,4230.769231,Super built-up  Area,Ready To Move,Uttarahalli
2,1,35.88,1025,2,3500.487805,Super built-up  Area,Ready To Move,Uttarahalli
2,1,45,980,2,4591.836735,Built-up  Area,Ready To Move,Uttarahalli
2,1,47,1125,2,4177.777778,Super built-up  Area,Ready To Move,Uttarahalli
2,2,47,1175,2,4000,Super built-up  Area,Ready To Move,Uttarahalli
2,2,62.82,1525,3,4119.344262,Super built-up  Area,Ready To Move,Uttarahalli
2,2,48,1213,2,3957.13108,Super built-up  Area,Ready To Move,Uttarahalli
2,2,35,900,2,3888.888889,Super built-up  Area,Ready To Move,Uttarahalli
2,1,42.6,1065,2,4000,Super built-up  Area,Ready To Move,Uttarahalli
2,1,47,1125,2,4177.777778,Super built-up  Area,Ready To Move,Uttarahalli
2,2,55.25,1270,3,4350.393701,Super built-up  Area,Ready To Move,Uttarahalli
2,1,55.25,1270,3,4350.393701,Super built-up  Area,Ready To Move,Uttarahalli
2,1,45,1107,2,4065.04065,Super built-up  Area,Ready To Move,Uttarahalli
2,1,55,1200,2,4583.333333,Built-up  Area,Ready To Move,Uttarahalli
3,1,68,1500,3,4533.333333,Super built-up  Area,Ready To Move,Uttarahalli
2,1,50,1120,2,4464.285714,Built-up  Area,Ready To Move,Uttarahalli
2,1,46,1150,2,4000,Super built-up  Area,Ready To Move,Uttarahalli
2,1,58,1330,3,4360.902256,Super built-up  Area,Ready To Move,Uttarahalli
2,1,42,1050,2,4000,Super built-up  Area,Ready To Move,Uttarahalli
2,1,48,1125,2,4266.666667,Super built-up  Area,Ready To Move,Uttarahalli
2,1,57,1345,3,4237.918216,Super built-up  Area,Ready To Move,Uttarahalli
2,1,57,1345,3,4237.918216,Super built-up  Area,Ready To Move,Uttarahalli
2,1,36,1037,2,3471.552555,Super built-up  Area,Ready To Move,Uttarahalli
2,2,39.5,1000,2,3950,Super built-up  Area,Ready To Move,Uttarahalli
1,2,45,1125,2,4000,Built-up  Area,Ready To Move,Uttarahalli
2,3,53,1308,3,4051.987768,Super built-up  Area,Ready To Move,Uttarahalli
2,2,40.58,1160,2,3498.275862,Super built-up  Area,Ready To Move,Uttarahalli
2,1,35,1000,2,3500,Built-up  Area,Ready To Move,Uttarahalli
2,1,57,1330,3,4285.714286,Super built-up  Area,Ready To Move,Uttarahalli
2,1,47,1125,2,4177.777778,Super built-up  Area,Ready To Move,Uttarahalli
1,0,42.09,1165,2,3612.875536,Built-up  Area,Ready To Move,Uttarahalli
2,2,55,1260,2,4365.079365,Super built-up  Area,Ready To Move,Uttarahalli
2,2,53.36,1284,2,4155.76324,Super built-up  Area,Ready To Move,Uttarahalli
2,1,45.99,1150,2,3999.130435,Super built-up  Area,Ready To Move,Uttarahalli
2,3,56.12,1290,3,4350.387597,Super built-up  Area,Ready To Move,Uttarahalli
2,1,56,1328,3,4216.86747,Super built-up  Area,Ready To Move,Uttarahalli
2,2,36.4,1040,2,3500,Super built-up  Area,Ready To Move,Uttarahalli
2,2,56.12,1290,3,4350.387597,Super built-up  Area,Ready To Move,Uttarahalli
2,1,46.76,1075,2,4349.767442,Super built-up  Area,Ready To Move,Uttarahalli
2,1,57,1345,3,4237.918216,Super built-up  Area,Ready To Move,Uttarahalli
2,2,55,1133,2,4854.368932,Super built-up  Area,Ready To Move,Whitefield
3,3,85,2108,3,4032.258065,Super built-up  Area,Ready To Move,Whitefield
2,1,44,1000,2,4400,Super built-up  Area,Ready To Move,Whitefield
3,2,85,1750,3,4857.142857,Super built-up  Area,Ready To Move,Whitefield
5,2,120,2500,5,4800,Built-up  Area,Ready To Move,Whitefield
4,1.584375738,200,2300,4,8695.652174,Plot  Area,Ready To Move,Whitefield
5,2,420,4800,4,8750,Plot  Area,Ready To Move,Whitefield
4,3,420,4800,4,8750,Built-up  Area,Ready To Move,Whitefield
1,1,30,551,1,5444.646098,Super built-up  Area,Ready To Move,Whitefield
2,1,70,1254,3,5582.137161,Super built-up  Area,Ready To Move,Whitefield
3,2,79,1432,3,5516.759777,Super built-up  Area,Ready To Move,Whitefield
4,1,103,2000,5,5150,Super built-up  Area,Ready To Move,Whitefield
4,1,99,2000,5,4950,Super built-up  Area,Ready To Move,Whitefield
2,1,62,1334,2,4647.676162,Built-up  Area,Ready To Move,Whitefield
2,3,55,1280,3,4296.875,Super built-up  Area,Ready To Move,Whitefield
2,2,43.5,1088,2,3998.161765,Super built-up  Area,Ready To Move,Whitefield
6,2,560,7000,6,8000,Plot  Area,Ready To Move,Whitefield
2,2,44,1160,2,3793.103448,Built-up  Area,Ready To Move,Varthur
2,3,80,1385,2,5776.173285,Super built-up  Area,Ready To Move,Varthur
3,2,65.99,1535,3,4299.022801,Super built-up  Area,Ready To Move,Varthur
2,2,42,1024,2,4101.5625,Built-up  Area,Ready To Move,Varthur
2,2,40,1125,2,3555.555556,Super built-up  Area,Ready To Move,Varthur
2,2,40,1112,2,3597.122302,Super built-up  Area,Ready To Move,Varthur
2,2,45.35,1055,2,4298.578199,Super built-up  Area,Ready To Move,Varthur
2,1.584375738,65,1280,2,5078.125,Super built-up  Area,Ready To Move,Varthur
2,2,36,977,2,3684.749232,Super built-up  Area,Ready To Move,Varthur
3,1.584375738,71,1250,3,5680,Super built-up  Area,Ready To Move,Varthur
3,1,67.75,1200,3,5645.833333,Plot  Area,Ready To Move,Varthur
2,2,41.88,1111,2,3769.576958,Super built-up  Area,Ready To Move,Varthur
2,3,55.5,1140,2,4868.421053,Super built-up  Area,Ready To Move,Varthur
2,1,59,1012,2,5830.039526,Super built-up  Area,Ready To Move,Varthur
2,2,39.9,1140,2,3500,Super built-up  Area,Ready To Move,Varthur
